t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
222390,True,491.010,134.600,0.250,216.600,3.250,82.000,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222405,True,491.010,134.600,0.250,216.600,3.250,82.000,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222420,True,491.010,134.600,0.250,216.600,3.250,82.000,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222435,True,491.012,134.600,0.250,216.602,3.250,82.002,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222450,True,491.008,134.600,0.250,216.598,3.250,81.998,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222465,True,491.008,134.600,0.250,216.598,3.250,81.998,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222480,True,491.008,134.600,0.250,216.598,3.250,81.998,False,0.000,0.965,28.613,0.000,247.00,154.34,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222495,True,491.006,134.600,0.250,216.596,3.250,81.996,False,0.000,0.965,28.613,0.000,247.00,154.33,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222510,True,491.006,134.600,0.250,216.596,3.250,81.996,False,0.000,0.965,28.613,0.000,247.00,154.33,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222525,True,490.995,134.600,0.250,216.585,3.250,81.985,False,0.000,0.965,28.613,0.000,247.00,154.32,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222540,True,490.975,134.600,0.250,216.565,3.250,81.965,False,0.000,0.965,28.613,0.000,247.00,154.30,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222555,True,490.974,134.600,0.250,216.564,3.250,81.964,False,0.000,0.965,28.613,0.000,247.00,154.30,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222570,True,490.967,134.600,0.250,216.557,3.250,81.957,False,0.000,0.965,28.613,0.000,247.00,154.29,96.78,0.00,-3.25,2.0000,5.68456433,202.77880481
222585,True,488.827,130.950,0.250,212.907,3.250,81.957,False,0.000,0.966,28.376,0.000,247.00,153.06,95.80,0.00,-3.25,2.0000,5.68456433,202.77880481
222600,True,488.997,130.950,0.500,213.077,3.250,82.127,True,0.000,0.966,28.376,0.000,247.00,153.23,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222615,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222630,True,488.059,130.950,0.500,212.139,3.250,81.189,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222645,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222660,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222675,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222690,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222705,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222720,True,488.053,130.950,0.500,212.133,3.250,81.183,False,0.000,0.966,28.376,0.000,247.00,152.26,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222735,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222750,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222765,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222780,True,488.055,130.950,0.500,212.135,3.250,81.185,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222795,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222810,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222825,True,488.056,130.950,0.500,212.136,3.250,81.186,False,0.000,0.966,28.376,0.000,247.00,152.27,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222840,True,488.049,130.950,0.500,212.129,3.250,81.179,False,0.000,0.966,28.376,0.000,247.00,152.26,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222855,True,488.044,130.950,0.500,212.124,3.250,81.174,False,0.000,0.966,28.376,0.000,247.00,152.25,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222870,True,488.044,130.950,0.500,212.124,3.250,81.174,False,0.000,0.966,28.376,0.000,247.00,152.25,95.80,0.00,-3.25,2.0000,9.00016918,216.10206153
222885,True,500.384,133.590,0.500,214.764,3.000,81.174,False,0.000,0.966,29.509,0.000,247.00,160.16,100.45,0.00,-3.00,2.0000,9.00016918,216.10206153
222900,True,500.452,133.590,0.500,214.832,3.000,81.242,True,0.000,0.966,29.509,0.000,247.00,160.23,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222915,True,500.899,133.590,0.500,215.279,3.000,81.689,False,0.000,0.965,29.509,0.000,247.00,160.69,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222930,True,501.647,133.590,0.500,216.027,3.000,82.437,False,0.000,0.965,29.509,0.000,247.00,161.46,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222945,True,501.645,133.590,0.500,216.025,3.000,82.435,False,0.000,0.965,29.509,0.000,247.00,161.46,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222960,True,501.645,133.590,0.500,216.025,3.000,82.435,False,0.000,0.965,29.509,0.000,247.00,161.46,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222975,True,501.647,133.590,0.500,216.027,3.000,82.437,False,0.000,0.965,29.509,0.000,247.00,161.46,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
222990,True,501.641,133.590,0.500,216.021,3.000,82.431,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223005,True,501.641,133.590,0.500,216.021,3.000,82.431,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223020,True,501.641,133.590,0.500,216.021,3.000,82.431,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223035,True,501.642,133.590,0.500,216.022,3.000,82.432,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223050,True,501.642,133.590,0.500,216.022,3.000,82.432,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223065,True,501.642,133.590,0.500,216.022,3.000,82.432,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223080,True,501.642,133.590,0.500,216.022,3.000,82.432,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223095,True,501.644,133.590,0.500,216.024,3.000,82.434,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223110,True,501.644,133.590,0.500,216.024,3.000,82.434,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223125,True,501.644,133.590,0.500,216.024,3.000,82.434,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223140,True,501.644,133.590,0.500,216.024,3.000,82.434,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223155,True,501.645,133.590,0.500,216.025,3.000,82.435,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223170,True,501.645,133.590,0.500,216.025,3.000,82.435,False,0.000,0.965,29.509,0.000,247.00,161.45,100.45,0.00,-3.00,2.0000,11.63092112,216.97531969
223185,True,492.455,135.550,0.500,217.985,2.500,82.435,False,0.000,0.965,28.665,0.000,247.00,155.61,96.99,0.00,-2.50,2.0000,11.63092112,216.97531969
223200,True,492.498,135.550,0.682,218.028,2.500,82.478,True,0.000,0.965,28.665,0.000,247.00,155.65,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223215,True,494.758,135.550,0.682,220.288,2.500,84.738,False,0.000,0.965,28.665,0.000,247.00,157.98,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223230,True,494.752,135.550,0.682,220.282,2.500,84.732,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223245,True,494.752,135.550,0.682,220.282,2.500,84.732,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223260,True,494.752,135.550,0.682,220.282,2.500,84.732,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223275,True,494.755,135.550,0.682,220.285,2.500,84.735,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223290,True,494.755,135.550,0.682,220.285,2.500,84.735,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223305,True,494.745,135.550,0.682,220.275,2.500,84.725,False,0.000,0.965,28.665,0.000,247.00,157.96,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223320,True,494.745,135.550,0.682,220.275,2.500,84.725,False,0.000,0.965,28.665,0.000,247.00,157.96,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223335,True,494.748,135.550,0.682,220.278,2.500,84.728,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223350,True,494.748,135.550,0.682,220.278,2.500,84.728,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223365,True,494.748,135.550,0.682,220.278,2.500,84.728,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223380,True,494.748,135.550,0.682,220.278,2.500,84.728,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223395,True,494.750,135.550,0.682,220.280,2.500,84.730,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223410,True,494.750,135.550,0.682,220.280,2.500,84.730,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223425,True,494.750,135.550,0.682,220.280,2.500,84.730,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223440,True,494.750,135.550,0.682,220.280,2.500,84.730,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223455,True,494.753,135.550,0.682,220.283,2.500,84.733,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223470,True,494.753,135.550,0.682,220.283,2.500,84.733,False,0.000,0.965,28.665,0.000,247.00,157.97,96.99,0.00,-2.50,2.0000,8.51713641,225.67285560
223485,True,493.723,132.570,0.682,217.303,4.250,84.733,False,0.000,0.965,28.967,0.000,247.00,155.64,98.23,0.00,-4.25,2.0000,8.51713641,225.67285560
223500,True,493.781,132.570,0.681,217.361,4.250,84.791,True,0.000,0.965,28.967,0.000,247.00,155.70,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223515,True,493.347,132.570,0.681,216.927,4.250,84.357,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223530,True,493.348,132.570,0.681,216.928,4.250,84.358,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223545,True,493.348,132.570,0.681,216.928,4.250,84.358,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223560,True,493.345,132.570,0.681,216.925,4.250,84.355,False,0.000,0.965,28.967,0.000,247.00,155.25,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223575,True,493.345,132.570,0.681,216.925,4.250,84.355,False,0.000,0.965,28.967,0.000,247.00,155.25,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223590,True,493.345,132.570,0.681,216.925,4.250,84.355,False,0.000,0.965,28.967,0.000,247.00,155.25,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223605,True,493.345,132.570,0.681,216.925,4.250,84.355,False,0.000,0.965,28.967,0.000,247.00,155.25,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223620,True,493.345,132.570,0.681,216.925,4.250,84.355,False,0.000,0.965,28.967,0.000,247.00,155.25,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223635,True,493.347,132.570,0.681,216.927,4.250,84.357,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223650,True,493.347,132.570,0.681,216.927,4.250,84.357,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223665,True,493.347,132.570,0.681,216.927,4.250,84.357,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223680,True,493.347,132.570,0.681,216.927,4.250,84.357,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223695,True,493.350,132.570,0.681,216.930,4.250,84.360,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223710,True,493.350,132.570,0.681,216.930,4.250,84.360,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223725,True,493.350,132.570,0.681,216.930,4.250,84.360,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223740,True,493.350,132.570,0.681,216.930,4.250,84.360,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223755,True,493.348,132.570,0.681,216.928,4.250,84.358,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223770,True,493.348,132.570,0.681,216.928,4.250,84.358,False,0.000,0.965,28.967,0.000,247.00,155.26,98.23,0.00,-4.25,2.0000,5.45764670,220.04730882
223785,True,510.818,138.650,0.681,223.008,5.500,84.358,False,0.000,0.964,30.805,0.000,247.00,165.52,105.76,0.00,-5.50,2.0000,5.45764670,220.04730882
223800,True,510.818,138.650,0.500,223.008,5.500,84.358,True,0.000,0.964,30.805,0.000,247.00,165.52,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223815,True,507.349,138.650,0.500,219.539,5.500,80.889,False,0.000,0.965,30.805,0.000,247.00,161.95,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223830,True,508.106,138.650,0.500,220.296,5.500,81.646,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223845,True,508.104,138.650,0.500,220.294,5.500,81.644,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223860,True,508.104,138.650,0.500,220.294,5.500,81.644,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223875,True,508.106,138.650,0.500,220.296,5.500,81.646,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223890,True,508.106,138.650,0.500,220.296,5.500,81.646,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223905,True,508.106,138.650,0.500,220.296,5.500,81.646,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223920,True,508.106,138.650,0.500,220.296,5.500,81.646,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223935,True,508.108,138.650,0.500,220.298,5.500,81.648,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223950,True,508.108,138.650,0.500,220.298,5.500,81.648,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223965,True,508.108,138.650,0.500,220.298,5.500,81.648,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223980,True,508.108,138.650,0.500,220.298,5.500,81.648,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
223995,True,508.110,138.650,0.500,220.300,5.500,81.650,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224010,True,508.110,138.650,0.500,220.300,5.500,81.650,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224025,True,508.105,138.650,0.500,220.295,5.500,81.645,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224040,True,508.105,138.650,0.500,220.295,5.500,81.645,False,0.000,0.965,30.805,0.000,247.00,162.73,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224055,True,508.114,138.650,0.500,220.304,5.500,81.654,False,0.000,0.965,30.805,0.000,247.00,162.74,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224070,True,508.122,138.650,0.500,220.312,5.500,81.662,False,0.000,0.965,30.805,0.000,247.00,162.75,105.76,0.00,-5.50,2.0000,7.01901503,199.97328745
224085,True,488.382,131.140,0.500,212.802,3.000,81.662,False,0.000,0.966,28.307,0.000,247.00,152.89,95.52,0.00,-3.00,2.0000,7.01901503,199.97328745
224100,True,488.400,131.140,0.656,212.820,3.000,81.680,True,0.000,0.966,28.307,0.000,247.00,152.91,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224115,True,491.382,131.140,0.656,215.802,3.000,84.662,False,0.000,0.966,28.307,0.000,247.00,155.97,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224130,True,492.125,131.140,0.656,216.545,3.000,85.405,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224145,True,492.123,131.140,0.656,216.543,3.000,85.403,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224160,True,492.123,131.140,0.656,216.543,3.000,85.403,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224175,True,492.125,131.140,0.656,216.545,3.000,85.405,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224190,True,492.125,131.140,0.656,216.545,3.000,85.405,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224205,True,492.125,131.140,0.656,216.545,3.000,85.405,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224220,True,492.125,131.140,0.656,216.545,3.000,85.405,False,0.000,0.965,28.307,0.000,247.00,156.73,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224235,True,492.127,131.140,0.656,216.547,3.000,85.407,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224250,True,492.127,131.140,0.656,216.547,3.000,85.407,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224265,True,492.127,131.140,0.656,216.547,3.000,85.407,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224280,True,492.127,131.140,0.656,216.547,3.000,85.407,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224295,True,492.129,131.140,0.656,216.549,3.000,85.409,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224310,True,492.129,131.140,0.656,216.549,3.000,85.409,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224325,True,492.129,131.140,0.656,216.549,3.000,85.409,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224340,True,492.129,131.140,0.656,216.549,3.000,85.409,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224355,True,492.132,131.140,0.656,216.552,3.000,85.412,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224370,True,492.132,131.140,0.656,216.552,3.000,85.412,False,0.000,0.965,28.307,0.000,247.00,156.74,95.52,0.00,-3.00,2.0000,5.68816257,228.12146027
224385,True,509.742,137.470,0.656,222.882,4.750,85.412,False,0.000,0.964,30.622,0.000,247.00,165.17,105.01,0.00,-4.75,2.0000,5.68816257,228.12146027
224400,True,509.704,137.470,0.680,222.844,4.750,85.374,True,0.000,0.964,30.622,0.000,247.00,165.13,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224415,True,510.652,137.470,0.680,223.792,4.750,86.322,False,0.000,0.964,30.622,0.000,247.00,166.11,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224430,True,510.649,137.470,0.680,223.789,4.750,86.319,False,0.000,0.964,30.622,0.000,247.00,166.10,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224445,True,510.649,137.470,0.680,223.789,4.750,86.319,False,0.000,0.964,30.622,0.000,247.00,166.10,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224460,True,510.649,137.470,0.680,223.789,4.750,86.319,False,0.000,0.964,30.622,0.000,247.00,166.10,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224475,True,510.652,137.470,0.680,223.792,4.750,86.322,False,0.000,0.964,30.622,0.000,247.00,166.11,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224490,True,510.660,137.470,0.680,223.800,4.750,86.330,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224505,True,510.660,137.470,0.680,223.800,4.750,86.330,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224520,True,510.660,137.470,0.680,223.800,4.750,86.330,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224535,True,510.664,137.470,0.680,223.804,4.750,86.334,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224550,True,510.664,137.470,0.680,223.804,4.750,86.334,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224565,True,510.664,137.470,0.680,223.804,4.750,86.334,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224580,True,510.664,137.470,0.680,223.804,4.750,86.334,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224595,True,510.667,137.470,0.680,223.807,4.750,86.337,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224610,True,510.667,137.470,0.680,223.807,4.750,86.337,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224625,True,510.667,137.470,0.680,223.807,4.750,86.337,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224640,True,510.667,137.470,0.680,223.807,4.750,86.337,False,0.000,0.964,30.622,0.000,247.00,166.12,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224655,True,510.671,137.470,0.680,223.811,4.750,86.341,False,0.000,0.964,30.622,0.000,247.00,166.13,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224670,True,510.671,137.470,0.680,223.811,4.750,86.341,False,0.000,0.964,30.622,0.000,247.00,166.13,105.01,0.00,-4.75,2.0000,7.60410438,231.80325196
224685,True,490.291,132.140,0.680,218.481,4.750,86.341,False,0.000,0.965,28.673,0.000,247.00,153.39,97.02,0.00,-4.75,2.0000,7.60410438,231.80325196
224700,True,490.259,132.140,0.679,218.449,4.750,86.309,True,0.000,0.965,28.673,0.000,247.00,153.35,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224715,True,489.617,132.140,0.679,217.807,4.750,85.667,False,0.000,0.965,28.673,0.000,247.00,152.69,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224730,True,489.618,132.140,0.679,217.808,4.750,85.668,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224745,True,489.618,132.140,0.679,217.808,4.750,85.668,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224760,True,489.618,132.140,0.679,217.808,4.750,85.668,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224775,True,489.620,132.140,0.679,217.810,4.750,85.670,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224790,True,489.620,132.140,0.679,217.810,4.750,85.670,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224805,True,489.620,132.140,0.679,217.810,4.750,85.670,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224820,True,489.620,132.140,0.679,217.810,4.750,85.670,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
