Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Schedule Temperature [](TimeStep),EMS:Heating Schedule Temperature [](TimeStep),EMS:Cooling Setpoint Temperature [](TimeStep),EMS:Heating Setpoint Temperature [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),EMS:Heating Volume [](TimeStep),EMS:Cooling Volume [](TimeStep),EMS:Indoor Air Temperature [](TimeStep),EMS:Occupant Count [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/01  08:45:00,31.949999999999997,66165.97346877777,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.09228053988427,75.09228053988427,1.0,0.0,672.0,26812.0,75.09228053988427,273.24311676846778,77909.10750358229,167011.1215726132,0.0 
 07/01  08:50:00,32.233333333333337,68013.30660674401,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.0997931423345,75.0997931423345,1.0,0.0,672.0,26812.0,75.0997931423345,273.24311676846778,79873.69509250476,168980.70018297967,0.08333333333333333 
 07/01  08:55:00,32.516666666666669,69905.78052757961,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.10681844793234,75.10681844793234,1.0,0.0,672.0,26812.0,75.10681844793234,273.24311676846778,81868.11946852037,170980.0258289922,0.08333333333333333 
 07/01  09:00:00,32.8,71828.81651194558,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.11403340675463,75.11403340675463,1.0,0.0,672.0,26812.0,75.11403340675463,273.24311676846778,83913.50049051253,173030.22964028736,0.08333333333333333 
 07/01  09:05:00,32.8,73800.57151052325,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.12153621570708,75.12153621570708,1.0,0.0,672.0,26812.0,75.12153621570708,273.24311676846778,84459.3188052646,176363.93645748416,0.08333333333333333 
 07/01  09:10:00,32.8,74299.24847830438,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.13566509450979,75.13566509450979,1.0,0.0,672.0,26812.0,75.13566509450979,273.24311676846778,85058.59493201295,176969.34251860315,0.08333333333333333 
 07/01  09:15:00,32.8,74836.39916258217,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.14233441790782,75.14233441790782,1.0,0.0,672.0,26812.0,75.14233441790782,273.24311676846778,85573.20797903874,177486.19177473658,0.08333333333333333 
 07/01  09:20:00,32.8,75291.23943343271,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.14848573300719,75.14848573300719,1.0,0.0,672.0,26812.0,75.14848573300719,273.24311676846778,86126.60640770763,178041.28375279933,0.08333333333333333 
 07/01  09:25:00,32.8,75783.31604641637,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.15362539465846,75.15362539465846,1.0,0.0,672.0,26812.0,75.15362539465846,273.24311676846778,86718.94043369837,178634.41529787455,0.08333333333333333 
 07/01  09:30:00,32.8,76308.1147430132,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.15852975604169,75.15852975604169,1.0,0.0,672.0,26812.0,75.15852975604169,273.24311676846778,87333.91746236211,179249.8378968191,0.08333333333333333 
 07/01  09:35:00,32.8,76851.70342869172,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.16343026067807,75.16343026067807,1.0,0.0,672.0,26812.0,75.16343026067807,273.24311676846778,87855.00150693539,179771.1800673892,0.08333333333333333 
 07/01  09:40:00,32.8,77320.21660698967,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.16717713385242,75.16717713385242,1.0,0.0,672.0,26812.0,75.16717713385242,273.24311676846778,88336.41744265237,180252.08171501116,0.08333333333333333 
 07/01  09:45:00,32.8,77751.39120294599,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.17112749062923,75.17112749062923,1.0,0.0,672.0,26812.0,75.17112749062923,273.24311676846778,88798.6069625087,180713.75867391093,0.08333333333333333 
 07/01  09:50:00,32.8,78165.10568981309,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.17514361375675,75.17514361375675,1.0,0.0,672.0,26812.0,75.17514361375675,273.24311676846778,89267.75032509817,181182.38129417704,0.08333333333333333 
 07/01  09:55:00,32.8,78583.72905532512,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.17935866704704,75.17935866704704,1.0,0.0,672.0,26812.0,75.17935866704704,273.24311676846778,89730.51747157816,181644.6226349877,0.08333333333333333 
 07/01  10:00:00,32.8,78996.03556556927,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.18372887627362,75.18372887627362,1.0,0.0,672.0,26812.0,75.18372887627362,273.24311676846778,90306.12671297584,182219.7036136025,0.08333333333333333 
 07/01  10:05:00,32.98333333333333,79502.77861397268,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.18845866710734,75.18845866710734,1.0,0.0,672.0,26812.0,75.18845866710734,273.24311676846778,91840.48390331297,184739.29121492344,0.08333333333333333 
 07/01  10:10:00,33.166666666666667,80955.5661313877,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.19359699563731,75.19359699563731,1.0,0.0,672.0,26812.0,75.19359699563731,273.24311676846778,93384.87477369,186283.33291330416,0.08333333333333333 
 07/01  10:15:00,33.349999999999997,82418.3838696694,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.19901934507058,75.19901934507058,1.0,0.0,672.0,26812.0,75.19901934507058,273.24311676846778,94957.07616827736,187855.2760387643,0.08333333333333333 
 07/01  10:20:00,33.53333333333333,83906.2780219604,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.20465634719618,75.20465634719618,1.0,0.0,672.0,26812.0,75.20465634719618,273.24311676846778,96561.31786501756,189459.35615600408,0.08333333333333333 
 07/01  10:25:00,33.71666666666666,85422.89426045085,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.21051478309194,75.21051478309194,1.0,0.0,672.0,26812.0,75.21051478309194,273.24311676846778,98196.50182601143,189092.43687493524,0.08333333333333333 
 07/01  10:30:00,33.9,86967.48127783636,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.21656517497914,75.21656517497914,1.0,0.0,672.0,26812.0,75.21656517497914,273.24311676846778,100108.1417556203,191004.0498309579,0.08333333333333333 
 07/01  10:35:00,34.08333333333333,88746.08082816591,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.22310945263829,75.22310945263829,1.0,0.0,672.0,26812.0,75.22310945263829,273.24311676846778,101746.61965821912,195138.9109109556,0.08333333333333333 
 07/01  10:40:00,34.266666666666669,90301.7927604118,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.22957290414326,75.22957290414326,1.0,0.0,672.0,26812.0,75.22957290414326,273.24311676846778,103575.63834386814,196973.63516487694,0.08333333333333333 
 07/01  10:45:00,34.45,92019.33510053881,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.23627696524264,75.23627696524264,1.0,0.0,672.0,26812.0,75.23627696524264,273.24311676846778,105446.58250454457,198850.26890494288,0.08333333333333333 
 07/01  10:50:00,34.63333333333333,93775.25695931721,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.24315573951532,75.24315573951532,1.0,0.0,672.0,26812.0,75.24315573951532,273.24311676846778,107159.59958271569,200568.9481098737,0.08333333333333333 
 07/01  10:55:00,34.81666666666666,95401.2557011492,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.25002126968879,75.25002126968879,1.0,0.0,672.0,26812.0,75.25002126968879,273.24311676846778,109056.14168643166,201721.54215216035,0.08333333333333333 
 07/01  11:00:00,35.0,97182.85107111791,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.2571241742329,75.2571241742329,1.0,0.0,672.0,26812.0,75.2571241742329,273.24311676846778,110917.47950115435,202837.26406016213,0.08333333333333333 
 07/01  11:05:00,35.09166666666666,98922.31916768279,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.26444675232253,75.26444675232253,1.0,0.0,672.0,26812.0,75.26444675232253,273.24311676846778,112137.91312702738,204057.77148156803,0.08333333333333333 
 07/01  11:10:00,35.18333333333334,100038.7248823445,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.27179363603996,75.27179363603996,1.0,0.0,672.0,26812.0,75.27179363603996,273.24311676846778,113215.05616687842,205134.96469440475,0.08333333333333333 
 07/01  11:15:00,35.275,101041.60835344154,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.27905775658265,75.27905775658265,1.0,0.0,672.0,26812.0,75.27905775658265,273.24311676846778,114423.27004856902,206343.1570093111,0.08333333333333333 
 07/01  11:20:00,35.36666666666667,102148.80796315099,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.2864734410523,75.2864734410523,1.0,0.0,672.0,26812.0,75.2864734410523,273.24311676846778,115679.08164792895,207598.8741995009,0.08333333333333333 
 07/01  11:25:00,35.45833333333333,103296.14367507615,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.29400932118658,75.29400932118658,1.0,0.0,672.0,26812.0,75.29400932118658,273.24311676846778,116961.08004897724,208880.7189042103,0.08333333333333333 
 07/01  11:30:00,35.55,104465.93929767084,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.30165620618587,75.30165620618587,1.0,0.0,672.0,26812.0,75.30165620618587,273.24311676846778,118271.2909921435,210190.73209048849,0.08333333333333333 
 07/01  11:35:00,35.641666666666669,105659.69975244004,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.30940061215287,75.30940061215287,1.0,0.0,672.0,26812.0,75.30940061215287,273.24311676846778,119523.4049204138,211442.61685815123,0.08333333333333333 
 07/01  11:40:00,35.733333333333337,106805.85542539072,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.31715909529737,75.31715909529737,1.0,0.0,672.0,26812.0,75.31715909529737,273.24311676846778,120710.37408936228,212629.33480421635,0.08333333333333333 
 07/01  11:45:00,35.825,107890.07622689987,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.32492108490915,75.32492108490915,1.0,0.0,672.0,26812.0,75.32492108490915,273.24311676846778,121902.22099522116,213820.91275882204,0.08333333333333333 
 07/01  11:50:00,35.91666666666667,108978.76378332786,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.33269454814544,75.33269454814544,1.0,0.0,672.0,26812.0,75.33269454814544,273.24311676846778,123088.56471740859,215006.97284921338,0.08333333333333333 
 07/01  11:55:00,36.00833333333334,110063.37589418804,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.34046131194279,75.34046131194279,1.0,0.0,672.0,26812.0,75.34046131194279,273.24311676846778,124275.1859952548,216193.2996484703,0.08333333333333333 
 07/01  12:00:00,36.1,111148.98352032253,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.34822406519896,75.34822406519896,1.0,0.0,672.0,26812.0,75.34822406519896,273.24311676846778,125455.49024771864,217373.3009496492,0.08333333333333333 
 07/01  12:05:00,36.24166666666667,112229.9408617712,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.35597986818522,75.35597986818522,1.0,0.0,672.0,26812.0,75.35597986818522,273.24311676846778,126650.65823083023,215805.18232078886,0.08333333333333333 
 07/01  12:10:00,36.38333333333333,113306.51397168169,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.36388682356058,75.36388682356058,1.0,0.0,672.0,26812.0,75.36388682356058,273.24311676846778,128166.9866137648,217319.81295573666,0.08333333333333333 
 07/01  12:15:00,36.525000000000009,114706.52547845875,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.3718106765889,75.3718106765889,1.0,0.0,672.0,26812.0,75.3718106765889,273.24311676846778,129718.44311955916,218870.24380073377,0.08333333333333333 
 07/01  12:20:00,36.66666666666667,116140.41038542966,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.37975697952436,75.37975697952436,1.0,0.0,672.0,26812.0,75.37975697952436,273.24311676846778,131291.69190078899,220442.84463858518,0.08333333333333333 
 07/01  12:25:00,36.80833333333333,117593.72919083493,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.3877450649012,75.3877450649012,1.0,0.0,672.0,26812.0,75.3877450649012,273.24311676846778,132893.60307473693,222044.3157946271,0.08333333333333333 
 07/01  12:30:00,36.95,119072.1929392822,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.39578412169722,75.39578412169722,1.0,0.0,672.0,26812.0,75.39578412169722,273.24311676846778,134523.90950904432,223674.29568277638,0.08333333333333333 
 07/01  12:35:00,37.09166666666667,120577.35127392411,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.40398479190702,75.40398479190702,1.0,0.0,672.0,26812.0,75.40398479190702,273.24311676846778,136288.50648363445,225438.62667883375,0.08333333333333333 
 07/01  12:40:00,37.233333333333337,122188.22378402934,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.41252329810846,75.41252329810846,1.0,0.0,672.0,26812.0,75.41252329810846,273.24311676846778,138069.52265747899,227219.4077802116,0.08333333333333333 
 07/01  12:45:00,37.375,123816.31276818489,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.42136304030933,75.42136304030933,1.0,0.0,672.0,26812.0,75.42136304030933,273.24311676846778,139881.27147780179,229030.93576368097,0.08333333333333333 
 07/01  12:50:00,37.516666666666669,125470.37681863723,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.43040643027078,75.43040643027078,1.0,0.0,672.0,26812.0,75.43040643027078,273.24311676846778,141720.8023358293,230870.2506102958,0.08333333333333333 
 07/01  12:55:00,37.65833333333333,127148.68195332668,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.43956808457695,75.43956808457695,1.0,0.0,672.0,26812.0,75.43956808457695,273.24311676846778,143560.1526356717,232709.38440085919,0.08333333333333333 
 07/01  13:00:00,37.8,128825.00928195715,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.4496035844515,75.4496035844515,1.0,0.0,672.0,26812.0,75.4496035844515,273.24311676846778,145382.9094898058,234531.92121768406,0.08333333333333333 
 07/01  13:05:00,37.93333333333333,130482.90150720015,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.46153622900913,75.46153622900913,1.0,0.0,672.0,26812.0,75.46153622900913,273.24311676846778,147028.2581638304,236189.2445738176,0.08333333333333333 
 07/01  13:10:00,38.06666666666666,131972.89124616874,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.47391271251434,75.47391271251434,1.0,0.0,672.0,26812.0,75.47391271251434,273.24311676846778,148686.52665968133,237847.302048365,0.08333333333333333 
 07/01  13:15:00,38.199999999999999,133473.39811534686,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.48654139345607,75.48654139345607,1.0,0.0,672.0,26812.0,75.48654139345607,273.24311676846778,150357.73317303897,239518.3583180777,0.08333333333333333 
 07/01  13:20:00,38.33333333333333,134985.19249280043,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.4993088403028,75.4993088403028,1.0,0.0,672.0,26812.0,75.4993088403028,273.24311676846778,152041.39343154804,241201.93091059329,0.08333333333333333 
 07/01  13:25:00,38.46666666666667,136507.86058966095,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.51219374646989,75.51219374646989,1.0,0.0,672.0,26812.0,75.51219374646989,273.24311676846778,153743.7051198967,242904.20502207295,0.08333333333333333 
 07/01  13:30:00,38.599999999999997,138045.92560246765,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.52521849644073,75.52521849644073,1.0,0.0,672.0,26812.0,75.52521849644073,273.24311676846778,155462.972965319,244623.4710630352,0.08333333333333333 
 07/01  13:35:00,38.733333333333337,139598.1859985545,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.5384127760804,75.5384127760804,1.0,0.0,672.0,26812.0,75.5384127760804,273.24311676846778,157208.08953781264,246368.60958065984,0.08333333333333333 
 07/01  13:40:00,38.86666666666667,141171.1052438795,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.55187887751466,75.55187887751466,1.0,0.0,672.0,26812.0,75.55187887751466,273.24311676846778,159051.7703491256,248212.32716169957,0.08333333333333333 
 07/01  13:45:00,39.0,142817.86742031415,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.56562215068317,75.56562215068317,1.0,0.0,672.0,26812.0,75.56562215068317,273.24311676846778,160872.89144173629,250033.49363624725,0.08333333333333333 
 07/01  13:50:00,39.13333333333333,144451.12472384738,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.5796996028911,75.5796996028911,1.0,0.0,672.0,26812.0,75.5796996028911,273.24311676846778,162706.5946573255,251867.24669966487,0.08333333333333333 
 07/01  13:55:00,39.266666666666669,146094.2876761733,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.59410564547112,75.59410564547112,1.0,0.0,672.0,26812.0,75.59410564547112,273.24311676846778,164560.04822016863,253720.75188684138,0.08333333333333333 
 07/01  14:00:00,39.4,147753.62994592999,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.6089189911076,75.6089189911076,1.0,0.0,672.0,26812.0,75.6089189911076,273.24311676846778,166451.8106939206,255612.5660264711,0.08333333333333333 
 07/01  14:05:00,39.4,149442.0875097918,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.62415932934482,75.62415932934482,1.0,0.0,672.0,26812.0,75.62415932934482,273.24311676846778,165788.6182861857,253737.40874570178,0.08333333333333333 
 07/01  14:10:00,39.400000000000009,148612.1406590821,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.63786037683643,75.63786037683643,1.0,0.0,672.0,26812.0,75.63786037683643,216.58844050947497,166366.15755009079,254313.44074478805,0.08333333333333333 
 07/01  14:15:00,39.4,149015.999594585,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.65112353997344,75.65112353997344,1.0,0.0,672.0,26812.0,75.65112353997344,216.58844050947497,166996.69182309323,254942.46077566205,0.08333333333333333 
 07/01  14:20:00,39.400000000000009,149467.4314788872,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.66434444710112,75.66434444710112,1.0,0.0,672.0,26812.0,75.66434444710112,216.58844050947497,167635.88374444395,255580.44041587116,0.08333333333333333 
 07/01  14:25:00,39.4,149925.78696525596,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.67767263517506,75.67767263517506,1.0,0.0,672.0,26812.0,75.67767263517506,216.58844050947497,168287.5419138487,256231.22049364379,0.08333333333333333 
 07/01  14:30:00,39.4,150392.67655178844,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.69122284191917,75.69122284191917,1.0,0.0,672.0,26812.0,75.69122284191917,216.58844050947497,168938.12719466786,256881.20495025686,0.08333333333333333 
 07/01  14:35:00,39.4,150858.50491767829,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.70498930396204,75.70498930396204,1.0,0.0,672.0,26812.0,75.70498930396204,216.58844050947497,169587.0837098608,257529.76518620493,0.08333333333333333 
 07/01  14:40:00,39.4,151322.76772687806,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.71881264477244,75.71881264477244,1.0,0.0,672.0,26812.0,75.71881264477244,216.58844050947497,170220.70936085942,258163.13608952543,0.08333333333333333 
 07/01  14:45:00,39.4,151775.55772488507,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.73263604140033,75.73263604140033,1.0,0.0,672.0,26812.0,75.73263604140033,216.58844050947497,170846.69770291085,258788.96372015123,0.08333333333333333 
 07/01  14:50:00,39.4,152221.86552485449,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.7464825771107,75.7464825771107,1.0,0.0,672.0,26812.0,75.7464825771107,216.58844050947497,171451.88057530835,259394.04665679154,0.08333333333333333 
 07/01  14:55:00,39.4,152652.76682597766,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.7602843138061,75.7602843138061,1.0,0.0,672.0,26812.0,75.7602843138061,216.58844050947497,172041.45435708649,259983.5589964621,0.08333333333333333 
 07/01  15:00:00,39.4,153071.58501307734,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.77402244511768,75.77402244511768,1.0,0.0,672.0,26812.0,75.77402244511768,216.58844050947497,172603.92009399466,260545.98729146704,0.08333333333333333 
 07/01  15:05:00,39.358333333333337,153470.59275332184,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.7876319420283,75.7876319420283,1.0,0.0,672.0,26812.0,75.7876319420283,216.58844050947497,172723.9088493921,260568.35339744699,0.08333333333333333 
 07/01  15:10:00,39.31666666666667,153431.0344399387,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.80034563035778,75.80034563035778,1.0,0.0,672.0,26812.0,75.80034563035778,216.58844050947497,172810.6511023491,260655.09773322883,0.08333333333333333 
 07/01  15:15:00,39.275,153366.4210688558,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.81253181148371,75.81253181148371,1.0,0.0,672.0,26812.0,75.81253181148371,216.58844050947497,172873.17743427508,260717.68281847053,0.08333333333333333 
 07/01  15:20:00,39.233333333333337,153283.15089128808,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.82434717507864,75.82434717507864,1.0,0.0,672.0,26812.0,75.82434717507864,216.58844050947497,172906.09020728526,260750.70944371588,0.08333333333333333 
 07/01  15:25:00,39.19166666666666,153177.89421038179,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.83580957826794,75.83580957826794,1.0,0.0,672.0,26812.0,75.83580957826794,216.58844050947497,172920.15778626156,260764.9341071813,0.08333333333333333 
 07/01  15:30:00,39.15,153058.06783380369,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.84695490924332,75.84695490924332,1.0,0.0,672.0,26812.0,75.84695490924332,216.58844050947497,172913.57742658386,260758.54151322705,0.08333333333333333 
 07/01  15:35:00,39.108333333333337,152922.87743150196,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.85774004469283,75.85774004469283,1.0,0.0,672.0,26812.0,75.85774004469283,216.58844050947497,172906.74004747277,260751.91234182754,0.08333333333333333 
 07/01  15:40:00,39.06666666666666,152786.06009351996,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.8682483919327,75.8682483919327,1.0,0.0,672.0,26812.0,75.8682483919327,216.58844050947497,172919.48401524436,260764.8774640889,0.08333333333333333 
 07/01  15:45:00,39.025,152661.79463396793,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.87846277240124,75.87846277240124,1.0,0.0,672.0,26812.0,75.87846277240124,216.58844050947497,172941.78906535233,260787.41145317129,0.08333333333333333 
 07/01  15:50:00,38.98333333333333,152543.6702176752,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.88840327159724,75.88840327159724,1.0,0.0,672.0,26812.0,75.88840327159724,216.58844050947497,172959.33966217843,260805.19536811807,0.08333333333333333 
 07/01  15:55:00,38.94166666666666,152422.12172668338,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.89802389126379,75.89802389126379,1.0,0.0,672.0,26812.0,75.89802389126379,216.58844050947497,172972.1857011911,260818.27689790959,0.08333333333333333 
 07/01  16:00:00,38.9,152296.4773582673,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.90737518890038,75.90737518890038,1.0,0.0,672.0,26812.0,75.90737518890038,216.58844050947497,172973.3323219238,260819.65980068613,0.08333333333333333 
 07/01  16:05:00,38.94166666666666,152162.06306348384,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.9164351630101,75.9164351630101,1.0,0.0,672.0,26812.0,75.9164351630101,216.58844050947497,165735.95726762806,235551.82713309327,0.08333333333333333 
 07/01  16:10:00,38.983333333333337,147331.6565642785,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.90933909761884,75.90933909761884,1.0,0.0,672.0,26812.0,75.90933909761884,205.56344050947497,166690.69729315546,236506.7790025485,0.08333333333333333 
 07/01  16:15:00,39.025,147945.29573544948,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.91125538664429,75.91125538664429,1.0,0.0,672.0,26812.0,75.91125538664429,205.56344050947497,167252.74102604827,237068.93643663598,0.08333333333333333 
 07/01  16:20:00,39.06666666666666,148482.3634112595,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.91595682840455,75.91595682840455,1.0,0.0,672.0,26812.0,75.91595682840455,205.56344050947497,167921.7718425074,237737.98099890317,0.08333333333333333 
 07/01  16:25:00,39.108333333333337,149070.76296184705,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.92216647055855,75.92216647055855,1.0,0.0,672.0,26812.0,75.92216647055855,205.56344050947497,168586.90523083867,238403.0475054181,0.08333333333333333 
 07/01  16:30:00,39.15,149662.1629899774,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.9291202477483,75.9291202477483,1.0,0.0,672.0,26812.0,75.9291202477483,205.56344050947497,169257.37549717938,239073.39199839108,0.08333333333333333 
 07/01  16:35:00,39.19166666666666,150257.90022186569,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.93643343787446,75.93643343787446,1.0,0.0,672.0,26812.0,75.93643343787446,205.56344050947497,169835.3822372702,239651.2321970471,0.08333333333333333 
 07/01  16:40:00,39.233333333333337,150791.5215247873,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.94352522732277,75.94352522732277,1.0,0.0,672.0,26812.0,75.94352522732277,205.56344050947497,170287.34466907738,240103.00070431026,0.08333333333333333 
 07/01  16:45:00,39.275,151234.0431758703,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.95042692850622,75.95042692850622,1.0,0.0,672.0,26812.0,75.95042692850622,205.56344050947497,170790.66625904214,240606.11026395547,0.08333333333333333 
 07/01  16:50:00,39.31666666666667,151712.59444633703,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.95713331843395,75.95713331843395,1.0,0.0,672.0,26812.0,75.95713331843395,205.56344050947497,171277.51859886209,241092.73862063155,0.08333333333333333 
 07/01  16:55:00,39.358333333333337,152182.08468128544,0.0,76.56119924319605,67.53133459467327,76.43856942503715,67.65396441283215,75.96356172686768,75.96356172686768,1.0,0.0,672.0,26812.0,75.96356172686768,205.56344050947497,171745.6600761372,241560.64813837195,0.08333333333333333 
