# file...... eplus_load.csv
# date...... Mon Jul 11 18:36:51 2022
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 02:35:00 PDT,+48738.2667319,+15,+407.423+230.622j
2013-07-01 02:36:00 PDT,+48736.2847609,+15,+407.276+230.52j
2013-07-01 02:37:00 PDT,+48736.2847609,+14.9999999869,+407.34+230.605j
2013-07-01 02:38:00 PDT,+48736.2847528,+14.9999624795,+407.326+230.602j
2013-07-01 02:39:00 PDT,+48736.2847609,+15,+407.358+230.594j
2013-07-01 02:40:00 PDT,+48736.2846734,+14.9998475933,+407.234+230.54j
2013-07-01 02:41:00 PDT,+48734.2933166,+15.0000000102,+407.236+230.544j
2013-07-01 02:42:00 PDT,+48734.2932791,+14.9999146966,+407.356+230.612j
2013-07-01 02:43:00 PDT,+48734.2933234,+15.0000245085,+407.211+230.512j
2013-07-01 02:44:00 PDT,+48734.2933166,+14.999999981,+407.258+230.514j
2013-07-01 02:45:00 PDT,+48734.2933166,+15,+407.349+230.589j
2013-07-01 02:46:00 PDT,+48732.3055709,+14.9998432296,+407.093+230.395j
2013-07-01 02:47:00 PDT,+48732.3056741,+15.0000896908,+407.413+230.64j
2013-07-01 02:48:00 PDT,+48732.3056375,+15.0000000135,+407.215+230.514j
2013-07-01 02:49:00 PDT,+48732.3057268,+15.0000091859,+407.201+230.505j
2013-07-01 02:50:00 PDT,+48732.3056374,+15,+407.353+230.595j
2013-07-01 02:51:00 PDT,+48730.3188398,+14.9998085461,+407.313+230.583j
2013-07-01 02:52:00 PDT,+48730.3189825,+15.0000020147,+407.196+230.512j
2013-07-01 02:53:00 PDT,+48730.3189173,+14.999999986,+407.479+230.656j
2013-07-01 02:54:00 PDT,+48730.3188651,+14.9998015007,+407.362+230.592j
2013-07-01 02:55:00 PDT,+48730.3189703,+15.0001375912,+407.347+230.576j
2013-07-01 02:56:00 PDT,+48728.3308679,+15,+407.213+230.517j
2013-07-01 02:57:00 PDT,+48728.3308679,+15,+407.24+230.539j
2013-07-01 02:58:00 PDT,+48728.3308679,+15,+407.266+230.496j
2013-07-01 02:59:00 PDT,+48728.3308679,+15.0000000079,+407.262+230.571j
2013-07-01 03:00:00 PDT,+48728.3308679,+15.0000000001,+407.26+230.55j
2013-07-01 03:01:00 PDT,+48726.3415519,+14.9997788791,+407.086+230.428j
2013-07-01 03:02:00 PDT,+48726.3416141,+15,+407.435+230.673j
2013-07-01 03:03:00 PDT,+48726.3416141,+15,+407.253+230.524j
2013-07-01 03:04:00 PDT,+48726.3416141,+14.9999999375,+407.358+230.519j
2013-07-01 03:05:00 PDT,+48726.341667,+15.0001089402,+407.098+230.469j
2013-07-01 03:06:00 PDT,+48724.3510241,+15.0000035767,+407.322+230.607j
2013-07-01 03:07:00 PDT,+48724.3510014,+14.9999999801,+407.233+230.488j
2013-07-01 03:08:00 PDT,+48724.3510014,+14.9999999718,+407.215+230.468j
2013-07-01 03:09:00 PDT,+48724.3510557,+15.0001117104,+407.15+230.506j
2013-07-01 03:10:00 PDT,+48724.3510014,+15.0000000001,+407.201+230.502j
2013-07-01 03:11:00 PDT,+49016.2515967,+14.9998735383,+407.265+230.539j
2013-07-01 03:12:00 PDT,+49016.251652,+15,+407.157+230.429j
2013-07-01 03:13:00 PDT,+49016.251652,+15,+407.317+230.533j
2013-07-01 03:14:00 PDT,+49016.251652,+15.00000001,+407.301+230.568j
2013-07-01 03:15:00 PDT,+49016.251652,+15,+407.086+230.413j
2013-07-01 03:16:00 PDT,+49013.6375674,+15,+407.247+230.519j
2013-07-01 03:17:00 PDT,+49013.6374648,+14.9996688097,+407.159+230.407j
2013-07-01 03:18:00 PDT,+49013.6375084,+14.9998012669,+407.153+230.421j
2013-07-01 03:19:00 PDT,+49013.6375674,+14.9999999941,+407.151+230.423j
2013-07-01 03:20:00 PDT,+49013.6375674,+15.0000000002,+407.17+230.459j
2013-07-01 03:21:00 PDT,+49011.0207923,+15.0000000206,+407.282+230.531j
2013-07-01 03:22:00 PDT,+49011.0207923,+15.0000000116,+407.291+230.546j
2013-07-01 03:23:00 PDT,+49011.0207899,+14.9999989801,+407.328+230.559j
2013-07-01 03:24:00 PDT,+49011.0207923,+14.9999999794,+407.346+230.546j
2013-07-01 03:25:00 PDT,+49011.0207923,+15.0000000001,+407.357+230.595j
2013-07-01 03:26:00 PDT,+49008.3978111,+14.9999999896,+407.279+230.556j
2013-07-01 03:27:00 PDT,+49008.3978111,+15,+407.408+230.62j
2013-07-01 03:28:00 PDT,+49008.3978111,+15.0000000103,+407.295+230.521j
2013-07-01 03:29:00 PDT,+49008.3977549,+14.9998381284,+407.347+230.555j
2013-07-01 03:30:00 PDT,+49008.3978111,+15,+407.177+230.434j
2013-07-01 03:31:00 PDT,+49005.7756492,+15,+407.164+230.45j
2013-07-01 03:32:00 PDT,+49005.7755942,+14.9998611393,+407.242+230.493j
2013-07-01 03:33:00 PDT,+49005.7756492,+15,+407.144+230.459j
2013-07-01 03:34:00 PDT,+49005.7756492,+15,+407.175+230.468j
2013-07-01 03:35:00 PDT,+49005.7756492,+15,+407.378+230.58j
2013-07-01 03:36:00 PDT,+49003.1487157,+15,+407.404+230.63j
2013-07-01 03:37:00 PDT,+49003.1485747,+14.9994447841,+407.305+230.528j
2013-07-01 03:38:00 PDT,+49003.1486485,+14.9997701208,+407.236+230.492j
2013-07-01 03:39:00 PDT,+49003.1486377,+14.9997575391,+407.233+230.479j
2013-07-01 03:40:00 PDT,+49003.1488443,+15.0004601205,+407.205+230.496j
2013-07-01 03:41:00 PDT,+49000.5228212,+15,+407.398+230.627j
2013-07-01 03:42:00 PDT,+49000.5228977,+15.0001097385,+407.296+230.524j
2013-07-01 03:43:00 PDT,+49000.5228212,+15,+407.213+230.477j
2013-07-01 03:44:00 PDT,+49000.5228212,+14.9999999859,+407.318+230.541j
2013-07-01 03:45:00 PDT,+49000.5228212,+15.0000000001,+407.288+230.562j
2013-07-01 03:46:00 PDT,+48997.8924649,+14.9999999782,+407.25+230.54j
2013-07-01 03:47:00 PDT,+48997.8924649,+15,+407.373+230.58j
2013-07-01 03:48:00 PDT,+48997.8926183,+15.0004171064,+407.189+230.47j
2013-07-01 03:49:00 PDT,+48997.8924679,+15.0000008367,+407.11+230.392j
2013-07-01 03:50:00 PDT,+48997.8924635,+14.9999956835,+407.185+230.483j
2013-07-01 03:51:00 PDT,+48995.2597651,+14.9999999897,+407.116+230.443j
2013-07-01 03:52:00 PDT,+48995.2597943,+14.9999551663,+407.169+230.493j
2013-07-01 03:53:00 PDT,+48995.2597172,+14.9998705145,+407.216+230.479j
2013-07-01 03:54:00 PDT,+48995.2598197,+15.0001312007,+407.135+230.448j
2013-07-01 03:55:00 PDT,+48995.2598167,+15.0000973965,+406.995+230.345j
2013-07-01 03:56:00 PDT,+48992.6259273,+15.0000000116,+407.132+230.462j
2013-07-01 03:57:00 PDT,+48992.6259273,+15.0000000113,+407.197+230.509j
2013-07-01 03:58:00 PDT,+48992.6259273,+15,+407.095+230.387j
2013-07-01 03:59:00 PDT,+48992.6260012,+15.0002159003,+407.092+230.43j
2013-07-01 04:00:00 PDT,+48992.6259671,+15.0000884233,+407.187+230.472j
2013-07-01 04:01:00 PDT,+48989.991061,+15.0000000135,+407.094+230.419j
2013-07-01 04:02:00 PDT,+48989.991061,+15,+407.259+230.529j
2013-07-01 04:03:00 PDT,+48989.990931,+14.9997047091,+407.314+230.56j
2013-07-01 04:04:00 PDT,+48989.9910609,+14.9999999687,+407.165+230.453j
