# file...... eplus_load.csv
# date...... Mon Jul 11 20:03:21 2022
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 06:02:00 PDT,+69959.6624023,+15,+407.48+228.817j
2013-07-01 06:03:00 PDT,+69959.6624023,+15,+407.48+228.817j
2013-07-01 06:04:00 PDT,+69959.6624023,+15,+407.48+228.817j
2013-07-01 06:05:00 PDT,+69959.6624023,+15,+407.468+228.809j
2013-07-01 06:06:00 PDT,+69832.5620687,+14.9999814741,+407.464+228.819j
2013-07-01 06:07:00 PDT,+69832.5620676,+15,+407.461+228.817j
2013-07-01 06:08:00 PDT,+69832.5620676,+15,+407.461+228.817j
2013-07-01 06:09:00 PDT,+69832.5620676,+15,+407.461+228.817j
2013-07-01 06:10:00 PDT,+69832.5620676,+15,+407.444+228.807j
2013-07-01 06:11:00 PDT,+75992.4738515,+15,+407.445+228.256j
2013-07-01 06:12:00 PDT,+75992.4738515,+15,+407.445+228.256j
2013-07-01 06:13:00 PDT,+75992.4738515,+15,+407.445+228.256j
2013-07-01 06:14:00 PDT,+75992.4738515,+15,+407.444+228.255j
2013-07-01 06:15:00 PDT,+75992.4738515,+15,+407.384+228.218j
2013-07-01 06:16:00 PDT,+74459.6760414,+15,+407.47+228.416j
2013-07-01 06:17:00 PDT,+74459.6760414,+15,+407.47+228.416j
2013-07-01 06:18:00 PDT,+74459.6760414,+15,+407.47+228.416j
2013-07-01 06:19:00 PDT,+74459.6760414,+15,+407.47+228.416j
2013-07-01 06:20:00 PDT,+74459.6760414,+15,+407.488+228.427j
2013-07-01 06:21:00 PDT,+75085.6664345,+15,+407.443+228.338j
2013-07-01 06:22:00 PDT,+75085.6664345,+15,+407.441+228.336j
2013-07-01 06:23:00 PDT,+75085.6664345,+15,+407.441+228.336j
2013-07-01 06:24:00 PDT,+75085.6664345,+15,+407.441+228.336j
2013-07-01 06:25:00 PDT,+75085.6664345,+15,+407.413+228.32j
2013-07-01 06:26:00 PDT,+75761.4751857,+15,+407.431+228.272j
2013-07-01 06:27:00 PDT,+75761.4751857,+15,+407.431+228.272j
2013-07-01 06:28:00 PDT,+75761.4751857,+15,+407.431+228.272j
2013-07-01 06:29:00 PDT,+75761.4751857,+15,+407.431+228.272j
2013-07-01 06:30:00 PDT,+75761.4751857,+15,+407.397+228.252j
2013-07-01 06:31:00 PDT,+76504.5723147,+15,+407.341+228.145j
2013-07-01 06:32:00 PDT,+76504.5723147,+15,+407.341+228.145j
2013-07-01 06:33:00 PDT,+76504.5723147,+15,+407.341+228.145j
2013-07-01 06:34:00 PDT,+76504.5723147,+15,+407.341+228.145j
2013-07-01 06:35:00 PDT,+76504.5723147,+15,+407.251+228.092j
2013-07-01 06:36:00 PDT,+77266.882199,+15,+407.107+227.923j
2013-07-01 06:37:00 PDT,+77266.882199,+15,+407.106+227.922j
2013-07-01 06:38:00 PDT,+77266.882199,+15,+407.106+227.922j
2013-07-01 06:39:00 PDT,+77266.882199,+15,+407.106+227.922j
2013-07-01 06:40:00 PDT,+77266.882199,+15,+407.006+227.862j
2013-07-01 06:41:00 PDT,+77996.8073459,+15,+407.206+227.937j
2013-07-01 06:42:00 PDT,+77996.8073459,+15,+407.206+227.937j
2013-07-01 06:43:00 PDT,+77996.8073459,+15,+407.205+227.936j
2013-07-01 06:44:00 PDT,+77996.8073459,+15,+407.205+227.936j
2013-07-01 06:45:00 PDT,+77996.8073459,+15,+407.249+227.963j
2013-07-01 06:46:00 PDT,+78757.6736941,+15,+407.25+227.895j
2013-07-01 06:47:00 PDT,+78757.6736941,+15,+407.25+227.895j
2013-07-01 06:48:00 PDT,+78757.6736941,+15,+407.248+227.893j
2013-07-01 06:49:00 PDT,+78757.6736941,+15,+407.245+227.888j
2013-07-01 06:50:00 PDT,+78757.6736941,+15,+407.25+227.89j
2013-07-01 06:51:00 PDT,+79494.2342611,+15,+407.167+227.763j
2013-07-01 06:52:00 PDT,+79494.2342611,+15,+407.167+227.763j
2013-07-01 06:53:00 PDT,+79494.2342611,+15,+407.166+227.762j
2013-07-01 06:54:00 PDT,+79494.2342613,+14.9999999607,+407.165+227.762j
2013-07-01 06:55:00 PDT,+79494.2342611,+15,+407.004+227.665j
2013-07-01 06:56:00 PDT,+80246.7158675,+15,+407.044+227.63j
2013-07-01 06:57:00 PDT,+80246.7158675,+15,+407.043+227.629j
2013-07-01 06:58:00 PDT,+80246.7158675,+15,+407.043+227.629j
2013-07-01 06:59:00 PDT,+80246.7158675,+15,+407.043+227.629j
2013-07-01 07:00:00 PDT,+80246.7158675,+14.9999999985,+407.125+227.678j
2013-07-01 07:01:00 PDT,+80996.3777281,+15,+407.031+227.542j
2013-07-01 07:02:00 PDT,+80996.3777281,+15,+407.027+227.538j
2013-07-01 07:03:00 PDT,+80996.3777281,+15,+407.027+227.538j
2013-07-01 07:04:00 PDT,+80996.3777281,+15,+407.027+227.538j
2013-07-01 07:05:00 PDT,+80996.3777281,+15,+406.894+227.459j
2013-07-01 07:06:00 PDT,+81744.3396713,+14.9999808227,+407.099+227.537j
2013-07-01 07:07:00 PDT,+81744.339672,+15,+407.097+227.536j
2013-07-01 07:08:00 PDT,+81744.339672,+15,+407.097+227.536j
2013-07-01 07:09:00 PDT,+81744.339672,+15,+407.097+227.536j
2013-07-01 07:10:00 PDT,+81744.339672,+15,+407.11+227.543j
2013-07-01 07:11:00 PDT,+134002.257085,+15,+407.432+223.102j
2013-07-01 07:12:00 PDT,+134002.257085,+15,+407.432+223.102j
2013-07-01 07:13:00 PDT,+134002.257085,+15,+407.432+223.102j
2013-07-01 07:14:00 PDT,+134002.257085,+15,+407.43+223.1j
2013-07-01 07:15:00 PDT,+134002.257085,+15,+407.411+223.088j
2013-07-01 07:16:00 PDT,+137166.98596,+15,+407.428+222.817j
2013-07-01 07:17:00 PDT,+137166.98596,+15,+407.428+222.817j
2013-07-01 07:18:00 PDT,+137166.98596,+15,+407.428+222.817j
2013-07-01 07:19:00 PDT,+137166.98596,+15,+407.428+222.817j
2013-07-01 07:20:00 PDT,+137166.98596,+15,+407.446+222.828j
2013-07-01 07:21:00 PDT,+138461.540398,+15,+407.453+222.717j
2013-07-01 07:22:00 PDT,+138461.540398,+15,+407.452+222.716j
2013-07-01 07:23:00 PDT,+138461.540398,+15,+407.452+222.716j
2013-07-01 07:24:00 PDT,+138461.540398,+15,+407.452+222.716j
2013-07-01 07:25:00 PDT,+138461.540398,+15,+407.346+222.652j
2013-07-01 07:26:00 PDT,+139695.711939,+15,+407.352+222.546j
2013-07-01 07:27:00 PDT,+139695.711939,+15,+407.352+222.546j
2013-07-01 07:28:00 PDT,+139695.711939,+15,+407.352+222.546j
2013-07-01 07:29:00 PDT,+139695.711939,+15,+407.352+222.546j
2013-07-01 07:30:00 PDT,+139695.711939,+15,+407.357+222.548j
2013-07-01 07:31:00 PDT,+140829.788462,+15,+407.362+222.451j
2013-07-01 07:32:00 PDT,+140829.788462,+15,+407.362+222.451j
2013-07-01 07:33:00 PDT,+140829.788462,+15,+407.362+222.451j
2013-07-01 07:34:00 PDT,+140829.788462,+15,+407.362+222.451j
2013-07-01 07:35:00 PDT,+140829.788462,+15,+407.426+222.49j
2013-07-01 07:36:00 PDT,+142197.312217,+15,+407.433+222.372j
2013-07-01 07:37:00 PDT,+142197.312217,+15,+407.433+222.372j
2013-07-01 07:38:00 PDT,+142197.312217,+15,+407.433+222.372j
2013-07-01 07:39:00 PDT,+142197.312217,+15,+407.433+222.372j
2013-07-01 07:40:00 PDT,+142197.312217,+15,+407.39+222.346j
2013-07-01 07:41:00 PDT,+142996.360186,+15,+407.392+222.276j
2013-07-01 07:42:00 PDT,+142996.360186,+15,+407.392+222.276j
2013-07-01 07:43:00 PDT,+142996.360186,+15,+407.391+222.276j
2013-07-01 07:44:00 PDT,+142996.360186,+15,+407.391+222.276j
2013-07-01 07:45:00 PDT,+142996.360186,+15,+407.327+222.236j
2013-07-01 07:46:00 PDT,+144473.257271,+15,+407.331+222.107j
2013-07-01 07:47:00 PDT,+144473.257271,+15,+407.331+222.107j
2013-07-01 07:48:00 PDT,+144473.257271,+15,+407.331+222.107j
2013-07-01 07:49:00 PDT,+144473.257271,+15,+407.328+222.103j
2013-07-01 07:50:00 PDT,+144473.257271,+15,+407.273+222.069j
2013-07-01 07:51:00 PDT,+145814.838142,+15,+407.23+221.917j
2013-07-01 07:52:00 PDT,+145814.838142,+15,+407.23+221.917j
2013-07-01 07:53:00 PDT,+145814.838142,+15,+407.229+221.917j
2013-07-01 07:54:00 PDT,+145814.83814,+14.9999999064,+407.229+221.917j
2013-07-01 07:55:00 PDT,+145814.838142,+15,+407.28+221.948j
2013-07-01 07:56:00 PDT,+147362.701624,+15,+407.336+221.85j
2013-07-01 07:57:00 PDT,+147362.701624,+15,+407.335+221.849j
2013-07-01 07:58:00 PDT,+147362.701624,+15,+407.335+221.849j
2013-07-01 07:59:00 PDT,+147362.701624,+15,+407.335+221.849j
2013-07-01 08:00:00 PDT,+147362.701624,+15,+407.189+221.76j
2013-07-01 08:01:00 PDT,+148933.502375,+15,+407.208+221.634j
2013-07-01 08:02:00 PDT,+148933.502375,+15,+407.206+221.633j
2013-07-01 08:03:00 PDT,+148933.502375,+15,+407.206+221.633j
2013-07-01 08:04:00 PDT,+148933.502375,+15,+407.206+221.633j
2013-07-01 08:05:00 PDT,+148933.502375,+15,+407.241+221.654j
2013-07-01 08:06:00 PDT,+150197.413377,+14.9999315191,+407.209+221.519j
2013-07-01 08:07:00 PDT,+150197.414186,+15.0000004969,+407.209+221.518j
2013-07-01 08:08:00 PDT,+150197.414186,+15.000000487,+407.209+221.519j
2013-07-01 08:09:00 PDT,+150197.413868,+15.0000002184,+407.209+221.519j
2013-07-01 08:10:00 PDT,+150197.413605,+15,+407.178+221.5j
2013-07-01 08:11:00 PDT,+152648.494434,+15,+407.239+221.325j
2013-07-01 08:12:00 PDT,+152648.494434,+15,+407.239+221.325j
2013-07-01 08:13:00 PDT,+152648.494434,+15,+407.239+221.325j
2013-07-01 08:14:00 PDT,+152648.494434,+15,+407.238+221.324j
2013-07-01 08:15:00 PDT,+152648.494434,+15,+407.193+221.296j
2013-07-01 08:16:00 PDT,+154111.988412,+15.0000699891,+407.285+221.24j
2013-07-01 08:17:00 PDT,+154111.988412,+15.0000672539,+407.286+221.241j
2013-07-01 08:18:00 PDT,+154111.990427,+15.0000247254,+407.287+221.242j
2013-07-01 08:19:00 PDT,+154111.990121,+15.0000209453,+407.288+221.243j
2013-07-01 08:20:00 PDT,+154111.988397,+15,+407.245+221.217j
2013-07-01 08:21:00 PDT,+155631.166443,+14.9999440994,+407.223+221.073j
2013-07-01 08:22:00 PDT,+155631.165388,+14.9999716751,+407.223+221.073j
2013-07-01 08:23:00 PDT,+155631.165387,+14.9999716837,+407.223+221.073j
2013-07-01 08:24:00 PDT,+155631.165147,+14.9999779677,+407.224+221.073j
2013-07-01 08:25:00 PDT,+155631.164303,+14.9999999999,+407.152+221.03j
2013-07-01 08:26:00 PDT,+157259.831424,+14.9999717091,+407.181+220.908j
2013-07-01 08:27:00 PDT,+157259.831366,+14.9999736327,+407.181+220.909j
2013-07-01 08:28:00 PDT,+157259.831113,+14.9999820159,+407.182+220.909j
2013-07-01 08:29:00 PDT,+157259.830744,+14.999994246,+407.182+220.909j
2013-07-01 08:30:00 PDT,+157259.830569,+15,+407.285+220.972j
2013-07-01 08:31:00 PDT,+158887.084838,+14.9999487551,+407.398+220.917j
2013-07-01 08:32:00 PDT,+158887.084834,+14.9999487612,+407.399+220.918j
2013-07-01 08:33:00 PDT,+158887.084692,+14.9999528957,+407.4+220.919j
2013-07-01 08:34:00 PDT,+158887.084574,+14.9999563288,+407.401+220.919j
2013-07-01 08:35:00 PDT,+158887.084157,+14.9999687027,+407.153+220.768j
2013-07-01 08:36:00 PDT,+160404.052836,+14.9999861157,+407.005+220.525j
2013-07-01 08:37:00 PDT,+160404.052649,+15,+407.006+220.525j
2013-07-01 08:38:00 PDT,+160404.052649,+15,+407.006+220.525j
2013-07-01 08:39:00 PDT,+160404.052649,+15,+407.006+220.525j
2013-07-01 08:40:00 PDT,+160404.052649,+15,+407.131+220.602j
2013-07-01 08:41:00 PDT,+162268.755102,+14.9999639546,+407.38+220.622j
2013-07-01 08:42:00 PDT,+162268.7551,+14.9999639597,+407.381+220.623j
2013-07-01 08:43:00 PDT,+162268.755027,+14.99996567,+407.381+220.623j
2013-07-01 08:44:00 PDT,+162268.754884,+14.9999695561,+407.382+220.624j
2013-07-01 08:45:00 PDT,+162268.75445,+14.9999814706,+407.274+220.558j
2013-07-01 08:46:00 PDT,+163983.618061,+14.99997479,+407.127+220.301j
2013-07-01 08:47:00 PDT,+163983.61806,+14.9999748248,+407.127+220.301j
2013-07-01 08:48:00 PDT,+163983.61806,+14.9999748283,+407.127+220.301j
2013-07-01 08:49:00 PDT,+163983.617813,+15.0002252238,+407.126+220.299j
2013-07-01 08:50:00 PDT,+163983.617767,+15,+407.272+220.389j
2013-07-01 08:51:00 PDT,+165657.936965,+14.9998233963,+407.081+220.108j
2013-07-01 08:52:00 PDT,+165657.936803,+14.9998486349,+407.081+220.108j
2013-07-01 08:53:00 PDT,+165657.936801,+14.9998488679,+407.082+220.108j
2013-07-01 08:54:00 PDT,+165657.936799,+14.9998491914,+407.082+220.108j
2013-07-01 08:55:00 PDT,+165657.93654,+14.999889585,+406.93+220.015j
2013-07-01 08:56:00 PDT,+167869.219102,+14.9996440519,+407.074+219.926j
2013-07-01 08:57:00 PDT,+167869.219096,+14.9996440809,+407.075+219.926j
2013-07-01 08:58:00 PDT,+167869.21909,+14.9996446181,+407.076+219.927j
2013-07-01 08:59:00 PDT,+167869.219084,+14.9996451623,+407.077+219.928j
2013-07-01 09:00:00 PDT,+167869.216661,+14.9999971564,+407.139+219.967j
2013-07-01 09:01:00 PDT,+169501.967804,+14.9998513905,+407.246+219.9j
2013-07-01 09:02:00 PDT,+169501.967645,+14.9998715445,+407.245+219.899j
2013-07-01 09:03:00 PDT,+169501.967447,+14.9998968336,+407.246+219.899j
2013-07-01 09:04:00 PDT,+169501.967153,+14.9999344517,+407.246+219.9j
2013-07-01 09:05:00 PDT,+169501.966636,+15,+407.249+219.901j
2013-07-01 09:06:00 PDT,+171416.573368,+14.999982029,+407.609+219.99j
2013-07-01 09:07:00 PDT,+171416.573919,+14.9999957485,+407.608+219.99j
2013-07-01 09:08:00 PDT,+171416.573919,+14.9999957472,+407.609+219.99j
2013-07-01 09:09:00 PDT,+171416.573918,+14.9999957462,+407.609+219.99j
2013-07-01 09:10:00 PDT,+171416.573917,+14.9999956443,+407.675+220.031j
2013-07-01 09:11:00 PDT,+175210.855475,+14.9999960784,+407.655+219.673j
2013-07-01 09:12:00 PDT,+175210.855475,+14.999996078,+407.655+219.673j
2013-07-01 09:13:00 PDT,+175210.855474,+14.9999960778,+407.655+219.673j
2013-07-01 09:14:00 PDT,+175210.855473,+14.9999959738,+407.654+219.673j
2013-07-01 09:15:00 PDT,+175210.855114,+15,+407.319+219.466j
2013-07-01 09:16:00 PDT,+175461.271632,+15,+407.357+219.474j
2013-07-01 09:17:00 PDT,+175461.271632,+15,+407.357+219.474j
2013-07-01 09:18:00 PDT,+175461.271632,+15,+407.357+219.474j
2013-07-01 09:19:00 PDT,+175461.271632,+15,+407.357+219.474j
2013-07-01 09:20:00 PDT,+175461.271632,+15,+407.427+219.518j
2013-07-01 09:21:00 PDT,+175394.990968,+14.9999840705,+407.456+219.547j
2013-07-01 09:22:00 PDT,+175394.990966,+14.9999838616,+407.456+219.547j
2013-07-01 09:23:00 PDT,+175394.990963,+14.9999838553,+407.456+219.548j
2013-07-01 09:24:00 PDT,+175394.99096,+14.9999838495,+407.457+219.548j
2013-07-01 09:25:00 PDT,+175394.990627,+14.999989585,+407.479+219.562j
2013-07-01 09:26:00 PDT,+176196.346803,+14.9999862755,+407.46+219.474j
2013-07-01 09:27:00 PDT,+176196.3468,+14.9999862728,+407.46+219.475j
2013-07-01 09:28:00 PDT,+176196.346798,+14.9999862707,+407.461+219.475j
2013-07-01 09:29:00 PDT,+176196.346795,+14.999986269,+407.461+219.475j
2013-07-01 09:30:00 PDT,+176196.346409,+14.9999920575,+407.46+219.475j
2013-07-01 09:31:00 PDT,+177009.894256,+14.9999892726,+407.498+219.432j
2013-07-01 09:32:00 PDT,+177009.894254,+14.9999892813,+407.498+219.433j
2013-07-01 09:33:00 PDT,+177009.894252,+14.9999892903,+407.498+219.433j
2013-07-01 09:34:00 PDT,+177009.894251,+14.9999892996,+407.499+219.433j
2013-07-01 09:35:00 PDT,+177009.89392,+14.9999952391,+407.349+219.341j
2013-07-01 09:36:00 PDT,+178373.518077,+14.9999699513,+407.434+219.289j
2013-07-01 09:37:00 PDT,+178373.518046,+14.9999706933,+407.435+219.289j
2013-07-01 09:38:00 PDT,+178373.517585,+14.9999828214,+407.435+219.29j
2013-07-01 09:39:00 PDT,+178373.517451,+14.9999863113,+407.436+219.29j
2013-07-01 09:40:00 PDT,+178373.517447,+14.9999863098,+407.489+219.324j
2013-07-01 09:41:00 PDT,+177834.033308,+14.9999759381,+407.476+219.361j
2013-07-01 09:42:00 PDT,+177834.033227,+14.9999779674,+407.477+219.362j
2013-07-01 09:43:00 PDT,+177834.033225,+14.9999778704,+407.477+219.362j
2013-07-01 09:44:00 PDT,+177834.033222,+14.9999778911,+407.478+219.362j
2013-07-01 09:45:00 PDT,+177834.033139,+14.9999799873,+407.464+219.354j
2013-07-01 09:46:00 PDT,+178790.031568,+14.9999907465,+407.473+219.276j
2013-07-01 09:47:00 PDT,+178790.031567,+14.9999907633,+407.473+219.276j
2013-07-01 09:48:00 PDT,+178790.031258,+14.9999992087,+407.473+219.276j
2013-07-01 09:49:00 PDT,+178790.031229,+15,+407.472+219.274j
2013-07-01 09:50:00 PDT,+178790.031229,+15,+407.57+219.334j
2013-07-01 09:51:00 PDT,+179207.993954,+14.9999851417,+407.553+219.283j
2013-07-01 09:52:00 PDT,+179207.993952,+14.9999851299,+407.553+219.283j
2013-07-01 09:53:00 PDT,+179207.99395,+14.9999851576,+407.554+219.284j
2013-07-01 09:54:00 PDT,+179207.993948,+14.9999851183,+407.554+219.284j
2013-07-01 09:55:00 PDT,+179207.993933,+14.9999854267,+407.469+219.231j
2013-07-01 09:56:00 PDT,+179578.757479,+14.9999753359,+407.506+219.229j
