Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Schedule Temperature [](TimeStep),EMS:Heating Schedule Temperature [](TimeStep),EMS:Cooling Setpoint Temperature [](TimeStep),EMS:Heating Setpoint Temperature [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),EMS:Heating Volume [](TimeStep),EMS:Cooling Volume [](TimeStep),EMS:Indoor Air Temperature [](TimeStep),EMS:Occupant Count [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/01  09:20:00,32.8,73918.59047253477,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.24410496666582,75.24410496666582,1.0,0.0,672.0,26812.0,75.24410496666582,273.24311676846778,84566.72940202253,176482.46354345873,0.08333333333333333 
 07/01  09:25:00,32.8,74439.2877260382,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.24979663058699,75.24979663058699,1.0,0.0,672.0,26812.0,75.24979663058699,273.24311676846778,85170.37121266969,177086.9060221747,0.08333333333333333 
 07/01  09:30:00,32.8,74976.0760130207,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.25480544402848,75.25480544402848,1.0,0.0,672.0,26812.0,75.25480544402848,273.24311676846778,85786.41255731268,177703.39587420025,0.08333333333333333 
 07/01  09:35:00,32.8,75522.76863608702,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.2597838191638,75.2597838191638,1.0,0.0,672.0,26812.0,75.2597838191638,273.24311676846778,86277.60214710899,178194.84655464124,0.08333333333333333 
 07/01  09:40:00,32.8,75962.63404007457,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.26457846772748,75.26457846772748,1.0,0.0,672.0,26812.0,75.26457846772748,273.24311676846778,86744.6584733759,178661.9651894177,0.08333333333333333 
 07/01  09:45:00,32.8,76380.71299215933,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.26935311808845,75.26935311808845,1.0,0.0,672.0,26812.0,75.26935311808845,273.24311676846778,87230.09393777805,179147.33667310736,0.08333333333333333 
 07/01  09:50:00,32.8,76818.89337603262,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.27299054517668,75.27299054517668,1.0,0.0,672.0,26812.0,75.27299054517668,273.24311676846778,87698.32357758795,179614.78386005865,0.08333333333333333 
 07/01  09:55:00,32.8,77237.97176010275,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.27722644990006,75.27722644990006,1.0,0.0,672.0,26812.0,75.27722644990006,273.24311676846778,88161.43641525887,180077.34361791967,0.08333333333333333 
 07/01  10:00:00,32.8,77652.00144874935,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.28165978639271,75.28165978639271,1.0,0.0,672.0,26812.0,75.28165978639271,273.24311676846778,88734.14470398354,180649.52200570628,0.08333333333333333 
 07/01  10:05:00,32.98333333333333,78158.36474935153,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.28645539818078,75.28645539818078,1.0,0.0,672.0,26812.0,75.28645539818078,273.24311676846778,90253.07306484784,183153.5095951063,0.08333333333333333 
 07/01  10:10:00,33.166666666666667,79598.62222359199,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.29165684900525,75.29165684900525,1.0,0.0,672.0,26812.0,75.29165684900525,273.24311676846778,91781.92684618381,184682.01497741376,0.08333333333333333 
 07/01  10:15:00,33.349999999999997,81048.7453176554,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.29714072528924,75.29714072528924,1.0,0.0,672.0,26812.0,75.29714072528924,273.24311676846778,93338.12738162533,186237.95773490304,0.08333333333333333 
 07/01  10:20:00,33.53333333333333,82523.59285903811,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.30283786040764,75.30283786040764,1.0,0.0,672.0,26812.0,75.30283786040764,273.24311676846778,94925.81664479502,187825.48561112194,0.08333333333333333 
 07/01  10:25:00,33.71666666666666,84026.74481987399,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.30875494276408,75.30875494276408,1.0,0.0,672.0,26812.0,75.30875494276408,273.24311676846778,96544.02959674054,187441.59528060037,0.08333333333333333 
 07/01  10:30:00,33.9,85557.55207749133,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.31486257730458,75.31486257730458,1.0,0.0,672.0,26812.0,75.31486257730458,273.24311676846778,98432.64489508885,189330.1834172954,0.08333333333333333 
 07/01  10:35:00,34.08333333333333,87318.5340081513,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.32146170488312,75.32146170488312,1.0,0.0,672.0,26812.0,75.32146170488312,273.24311676846778,100055.87515733658,193449.79656862989,0.08333333333333333 
 07/01  10:40:00,34.266666666666669,88861.45963372644,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.32798017793309,75.32798017793309,1.0,0.0,672.0,26812.0,75.32798017793309,273.24311676846778,101864.78599581258,195264.41281494173,0.08333333333333333 
 07/01  10:45:00,34.45,90563.03908248175,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.33473705566326,75.33473705566326,1.0,0.0,672.0,26812.0,75.33473705566326,273.24311676846778,103739.11583429655,197144.43197273726,0.08333333333333333 
 07/01  10:50:00,34.63333333333333,92322.63968443265,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.34171985656114,75.34171985656114,1.0,0.0,672.0,26812.0,75.34171985656114,273.24311676846778,105435.97593599653,198846.9538962514,0.08333333333333333 
 07/01  10:55:00,34.81666666666666,93935.20456996378,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.34866362494066,75.34866362494066,1.0,0.0,672.0,26812.0,75.34866362494066,273.24311676846778,107313.05290728563,199982.7146676886,0.08333333333333333 
 07/01  11:00:00,35.0,95701.30904660726,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.35583358658193,75.35583358658193,1.0,0.0,672.0,26812.0,75.35583358658193,273.24311676846778,109226.5553000618,201148.1450771033,0.08333333333333333 
 07/01  11:05:00,35.09166666666666,97501.29736154812,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.36316376060387,75.36316376060387,1.0,0.0,672.0,26812.0,75.36316376060387,273.24311676846778,110561.70048959366,202483.36363442246,0.08333333333333333 
 07/01  11:10:00,35.18333333333334,98735.73035222238,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.37054013383572,75.37054013383572,1.0,0.0,672.0,26812.0,75.37054013383572,273.24311676846778,111691.15199997678,203612.86497684039,0.08333333333333333 
 07/01  11:15:00,35.275,99793.08568047265,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.37784271728153,75.37784271728153,1.0,0.0,672.0,26812.0,75.37784271728153,273.24311676846778,112891.14022422597,204812.8315683147,0.08333333333333333 
 07/01  11:20:00,35.36666666666667,100895.57413714737,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.38530013547418,75.38530013547418,1.0,0.0,672.0,26812.0,75.38530013547418,273.24311676846778,114137.60005124266,206059.19717813235,0.08333333333333333 
 07/01  11:25:00,35.45833333333333,102037.30340629193,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.39287906996502,75.39287906996502,1.0,0.0,672.0,26812.0,75.39287906996502,273.24311676846778,115409.91847414909,207331.36229141028,0.08333333333333333 
 07/01  11:30:00,35.55,103201.27820783985,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.40056941644608,75.40056941644608,1.0,0.0,672.0,26812.0,75.40056941644608,273.24311676846778,116710.06584996087,208631.3124302685,0.08333333333333333 
 07/01  11:35:00,35.641666666666669,104388.98536147115,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.40835717647328,75.40835717647328,1.0,0.0,672.0,26812.0,75.40835717647328,273.24311676846778,117953.3671703417,209874.3852137205,0.08333333333333333 
 07/01  11:40:00,35.733333333333337,105529.73816113481,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.4161591673471,75.4161591673471,1.0,0.0,672.0,26812.0,75.4161591673471,273.24311676846778,119180.90748899321,211101.67499007553,0.08333333333333333 
 07/01  11:45:00,35.825,106657.79730587425,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.42396389794627,75.42396389794627,1.0,0.0,672.0,26812.0,75.42396389794627,273.24311676846778,120412.27869319315,212332.77684863867,0.08333333333333333 
 07/01  11:50:00,35.91666666666667,107789.29029936315,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.4317793779799,75.4317793779799,1.0,0.0,672.0,26812.0,75.4317793779799,273.24311676846778,121633.68085524279,213553.89568132993,0.08333333333333333 
 07/01  11:55:00,36.00833333333334,108912.16484824317,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.43958684672994,75.43958684672994,1.0,0.0,672.0,26812.0,75.43958684672994,273.24311676846778,122813.20625488924,214733.12732316619,0.08333333333333333 
 07/01  12:00:00,36.1,109993.85127910132,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.44739023535587,75.44739023535587,1.0,0.0,672.0,26812.0,75.44739023535587,273.24311676846778,123986.45548427078,215906.07456102398,0.08333333333333333 
 07/01  12:05:00,36.24166666666667,111070.8476577516,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.45518593598564,75.45518593598564,1.0,0.0,672.0,26812.0,75.45518593598564,273.24311676846778,125171.25682308029,214327.59041371177,0.08333333333333333 
 07/01  12:10:00,36.38333333333333,112141.02181959858,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.46313183472936,75.46313183472936,1.0,0.0,672.0,26812.0,75.46313183472936,273.24311676846778,126677.30112030477,215831.9434947453,0.08333333333333333 
 07/01  12:15:00,36.525000000000009,113534.5362168444,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.4710938722387,75.4710938722387,1.0,0.0,672.0,26812.0,75.4710938722387,273.24311676846778,128218.04074367884,217371.66130630239,0.08333333333333333 
 07/01  12:20:00,36.66666666666667,114961.55047853699,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.47907779951449,75.47907779951449,1.0,0.0,672.0,26812.0,75.47907779951449,273.24311676846778,129780.41047152305,218933.38559322939,0.08333333333333333 
 07/01  12:25:00,36.80833333333333,116407.92074525824,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.48710281979086,75.48710281979086,1.0,0.0,672.0,26812.0,75.48710281979086,273.24311676846778,131371.19411613319,220523.7309368033,0.08333333333333333 
 07/01  12:30:00,36.95,117879.304728779,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.49517813452212,75.49517813452212,1.0,0.0,672.0,26812.0,75.49517813452212,273.24311676846778,132990.2848659962,222142.4964182895,0.08333333333333333 
 07/01  12:35:00,37.09166666666667,119377.29915951095,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.50341441392267,75.50341441392267,1.0,0.0,672.0,26812.0,75.50341441392267,273.24311676846778,134741.4273636229,223893.37398615568,0.08333333333333333 
 07/01  12:40:00,37.233333333333337,120980.04574206264,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.51198743729711,75.51198743729711,1.0,0.0,672.0,26812.0,75.51198743729711,273.24311676846778,136509.21206087993,225660.92454427127,0.08333333333333333 
 07/01  12:45:00,37.375,122600.02008652136,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.52086161095295,75.52086161095295,1.0,0.0,672.0,26812.0,75.52086161095295,273.24311676846778,138307.48204484985,227458.97456115165,0.08333333333333333 
 07/01  12:50:00,37.516666666666669,124245.91346723621,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.52993903168887,75.52993903168887,1.0,0.0,672.0,26812.0,75.52993903168887,273.24311676846778,140133.20100755615,229284.47836746824,0.08333333333333333 
 07/01  12:55:00,37.65833333333333,125915.81576382766,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.53913439057318,75.53913439057318,1.0,0.0,672.0,26812.0,75.53913439057318,273.24311676846778,141978.85563564927,231129.91734319193,0.08333333333333333 
 07/01  13:00:00,37.8,127603.88597630029,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.54835389613132,75.54835389613132,1.0,0.0,672.0,26812.0,75.54835389613132,273.24311676846778,143822.50760724338,232973.3501481128,0.08333333333333333 
 07/01  13:05:00,37.93333333333333,129288.15459134236,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.55847323193493,75.55847323193493,1.0,0.0,672.0,26812.0,75.55847323193493,273.24311676846778,145454.69349747295,234617.51161182326,0.08333333333333333 
 07/01  13:10:00,38.06666666666666,130769.99892296386,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.57014926615335,75.57014926615335,1.0,0.0,672.0,26812.0,75.57014926615335,273.24311676846778,147099.58790859569,236262.19584313036,0.08333333333333333 
 07/01  13:15:00,38.199999999999999,132262.29149708415,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.58245043665555,75.58245043665555,1.0,0.0,672.0,26812.0,75.58245043665555,273.24311676846778,148757.47258064876,237919.9308655928,0.08333333333333333 
 07/01  13:20:00,38.33333333333333,133765.95727451813,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.59504868531158,75.59504868531158,1.0,0.0,672.0,26812.0,75.59504868531158,273.24311676846778,150427.8642795327,239590.2352566347,0.08333333333333333 
 07/01  13:25:00,38.46666666666667,135280.58986246174,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.60783242117199,75.60783242117199,1.0,0.0,672.0,26812.0,75.60783242117199,273.24311676846778,152116.7295258004,241279.06308827573,0.08333333333333333 
 07/01  13:30:00,38.599999999999997,136810.54540972014,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.62078775045149,75.62078775045149,1.0,0.0,672.0,26812.0,75.62078775045149,273.24311676846778,153822.46325817679,242984.7950354173,0.08333333333333333 
 07/01  13:35:00,38.733333333333337,138354.68408467645,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.63393046689295,75.63393046689295,1.0,0.0,672.0,26812.0,75.63393046689295,273.24311676846778,155553.8062134511,244716.15986207286,0.08333333333333333 
 07/01  13:40:00,38.86666666666667,139919.42518920563,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.64735549803263,75.64735549803263,1.0,0.0,672.0,26812.0,75.64735549803263,273.24311676846778,157382.02207772248,246544.4123562706,0.08333333333333333 
 07/01  13:45:00,39.0,141557.35477257643,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.66106540828923,75.66106540828923,1.0,0.0,672.0,26812.0,75.66106540828923,273.24311676846778,159188.64630675037,248351.08179036584,0.08333333333333333 
 07/01  13:50:00,39.13333333333333,143182.16298623174,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.67511588566078,75.67511588566078,1.0,0.0,672.0,26812.0,75.67511588566078,273.24311676846778,161007.6026510986,250170.08778554225,0.08333333333333333 
 07/01  13:55:00,39.266666666666669,144816.78590362258,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.68950102323875,75.68950102323875,1.0,0.0,672.0,26812.0,75.68950102323875,273.24311676846778,162861.35111571008,252023.88766460675,0.08333333333333333 
 07/01  14:00:00,39.4,146478.42962153787,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.70430841804031,75.70430841804031,1.0,0.0,672.0,26812.0,75.70430841804031,273.24311676846778,164723.2350505404,253885.8230620627,0.08333333333333333 
 07/01  14:05:00,39.4,148147.9930155059,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.71952185982819,75.71952185982819,1.0,0.0,672.0,26812.0,75.71952185982819,273.24311676846778,164061.82874288097,252012.45167316497,0.08333333333333333 
 07/01  14:10:00,39.400000000000009,147324.2383932721,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.73320779243407,75.73320779243407,1.0,0.0,672.0,26812.0,75.73320779243407,216.58844050947497,164633.72712944236,252582.84860025743,0.08333333333333333 
 07/01  14:15:00,39.4,147727.99265932584,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.7464594005479,75.7464594005479,1.0,0.0,672.0,26812.0,75.7464594005479,216.58844050947497,165257.68645062138,253205.2948568759,0.08333333333333333 
 07/01  14:20:00,39.400000000000009,148178.42387090176,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.75967174553534,75.75967174553534,1.0,0.0,672.0,26812.0,75.75967174553534,216.58844050947497,165890.28062228528,253836.67640054637,0.08333333333333333 
 07/01  14:25:00,39.4,148635.78571100714,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.77299405505431,75.77299405505431,1.0,0.0,672.0,26812.0,75.77299405505431,216.58844050947497,166535.16977787525,254480.68674661208,0.08333333333333333 
 07/01  14:30:00,39.4,149101.63358338763,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.78654025257569,75.78654025257569,1.0,0.0,672.0,26812.0,75.78654025257569,216.58844050947497,167179.0234273399,255123.93889743635,0.08333333333333333 
 07/01  14:35:00,39.4,149566.40384362726,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.80030440561598,75.80030440561598,1.0,0.0,672.0,26812.0,75.80030440561598,216.58844050947497,167821.40045435247,255765.9191324361,0.08333333333333333 
 07/01  14:40:00,39.4,150029.70298744355,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.81412711262843,75.81412711262843,1.0,0.0,672.0,26812.0,75.81412711262843,216.58844050947497,168448.71516281137,256392.97872941305,0.08333333333333333 
 07/01  14:45:00,39.4,150481.61410584069,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.82795142739471,75.82795142739471,1.0,0.0,672.0,26812.0,75.82795142739471,216.58844050947497,169068.44850318225,257012.5511209129,0.08333333333333333 
 07/01  14:50:00,39.4,150927.04718559827,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.841800213939,75.841800213939,1.0,0.0,672.0,26812.0,75.841800213939,216.58844050947497,169667.740815257,257611.74335003185,0.08333333333333333 
 07/01  14:55:00,39.4,151357.19255486947,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.85560557582189,75.85560557582189,1.0,0.0,672.0,26812.0,75.85560557582189,216.58844050947497,170251.64555583616,258195.58655146388,0.08333333333333333 
 07/01  15:00:00,39.4,151775.3405482956,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.8693478831194,75.8693478831194,1.0,0.0,672.0,26812.0,75.8693478831194,216.58844050947497,170808.86715747987,258752.77065837274,0.08333333333333333 
 07/01  15:05:00,39.358333333333337,152173.8019017121,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.88296109450977,75.88296109450977,1.0,0.0,672.0,26812.0,75.88296109450977,216.58844050947497,170925.03925035738,258771.32006449498,0.08333333333333333 
 07/01  15:10:00,39.31666666666667,152135.2640760799,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.89568821042161,75.89568821042161,1.0,0.0,672.0,26812.0,75.89568821042161,216.58844050947497,171010.1661560872,258856.44897336025,0.08333333333333333 
 07/01  15:15:00,39.275,152073.04118383979,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.90788396160038,75.90788396160038,1.0,0.0,672.0,26812.0,75.90788396160038,216.58844050947497,171070.44473408757,258916.786031743,0.08333333333333333 
 07/01  15:20:00,39.233333333333337,151991.67061033796,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.91970714269138,75.91970714269138,1.0,0.0,672.0,26812.0,75.91970714269138,216.58844050947497,171101.91615087796,258948.3708334039,0.08333333333333333 
 07/01  15:25:00,39.19166666666666,151888.76860303788,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.931177025882,75.931177025882,1.0,0.0,672.0,26812.0,75.931177025882,216.58844050947497,171114.74819636558,258961.35933718837,0.08333333333333333 
 07/01  15:30:00,39.15,151771.37557724719,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.9423296117847,75.9423296117847,1.0,0.0,672.0,26812.0,75.9423296117847,216.58844050947497,171107.22954005074,258954.02770779545,0.08333333333333333 
 07/01  15:35:00,39.108333333333337,151638.71503236504,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.95312235924473,75.95312235924473,1.0,0.0,672.0,26812.0,75.95312235924473,216.58844050947497,171099.42659011048,258946.4321397529,0.08333333333333333 
 07/01  15:40:00,39.06666666666666,151504.48089415735,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.96363847090602,75.96363847090602,1.0,0.0,672.0,26812.0,75.96363847090602,216.58844050947497,171110.55653550419,258957.78236590065,0.08333333333333333 
 07/01  15:45:00,39.025,151382.423335642,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.97386073392787,75.97386073392787,1.0,0.0,672.0,26812.0,75.97386073392787,216.58844050947497,171131.65196675887,258979.1058343008,0.08333333333333333 
 07/01  15:50:00,38.98333333333333,151266.99192308988,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.9838095337561,75.9838095337561,1.0,0.0,672.0,26812.0,75.9838095337561,216.58844050947497,171147.41582350233,258995.10208137905,0.08333333333333333 
 07/01  15:55:00,38.94166666666666,151147.4809171586,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,75.99343878787336,75.99343878787336,1.0,0.0,672.0,26812.0,75.99343878787336,216.58844050947497,171159.0364228568,259006.95724168939,0.08333333333333333 
 07/01  16:00:00,38.9,151024.41282774643,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.00279890161532,76.00279890161532,1.0,0.0,672.0,26812.0,76.00279890161532,216.58844050947497,171159.42987358009,259007.58603317038,0.08333333333333333 
 07/01  16:05:00,38.94166666666666,150892.92701514468,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.01186798506288,76.01186798506288,1.0,0.0,672.0,26812.0,76.01186798506288,216.58844050947497,164063.10261351165,233880.80019783556,0.08333333333333333 
 07/01  16:10:00,38.983333333333337,146110.49940656842,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.00482386588866,76.00482386588866,1.0,0.0,672.0,26812.0,76.00482386588866,205.56344050947497,164977.2657441227,234795.1743304304,0.08333333333333333 
 07/01  16:15:00,39.025,146709.9603868945,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.00672599620362,76.00672599620362,1.0,0.0,672.0,26812.0,76.00672599620362,205.56344050947497,165545.86448557233,235363.8863094455,0.08333333333333333 
 07/01  16:20:00,39.06666666666666,147249.51737965254,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.01143843746994,76.01143843746994,1.0,0.0,672.0,26812.0,76.01143843746994,205.56344050947497,166209.98621015115,236028.02170455177,0.08333333333333333 
 07/01  16:25:00,39.108333333333337,147835.97117440185,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.01765580108031,76.01765580108031,1.0,0.0,672.0,26812.0,76.01765580108031,205.56344050947497,166872.2609563165,236690.22980940407,0.08333333333333333 
 07/01  16:30:00,39.15,148426.077148346,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.0246186055365,76.0246186055365,1.0,0.0,672.0,26812.0,76.0246186055365,205.56344050947497,167539.17457856998,237357.01813389228,0.08333333333333333 
 07/01  16:35:00,39.19166666666666,149020.14316283345,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.03194062934873,76.03194062934873,1.0,0.0,672.0,26812.0,76.03194062934873,205.56344050947497,168115.57649163033,237933.2541467739,0.08333333333333333 
 07/01  16:40:00,39.233333333333337,149552.73669562065,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.03904139843036,76.03904139843036,1.0,0.0,672.0,26812.0,76.03904139843036,205.56344050947497,168567.70757033194,238385.19205529343,0.08333333333333333 
 07/01  16:45:00,39.275,149994.839955019,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.04595245530786,76.04595245530786,1.0,0.0,672.0,26812.0,76.04595245530786,205.56344050947497,169069.69715444154,238886.9704393847,0.08333333333333333 
 07/01  16:50:00,39.31666666666667,150472.2822025996,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.05266738337659,76.05266738337659,1.0,0.0,672.0,26812.0,76.05266738337659,205.56344050947497,169555.73233687299,239372.78251972376,0.08333333333333333 
 07/01  16:55:00,39.358333333333337,150940.7857879306,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.05910436976768,76.05910436976768,1.0,0.0,672.0,26812.0,76.05910436976768,205.56344050947497,170023.21370252924,239840.03284106704,0.08333333333333333 
 07/01  17:00:00,39.4,151396.66085193959,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.06529029615686,76.06529029615686,1.0,0.0,672.0,26812.0,76.06529029615686,205.56344050947497,170465.1531452976,240281.7358091814,0.08333333333333333 
 07/01  17:05:00,39.30833333333334,151835.0858911834,0.0,76.56119924319605,67.53133459467327,76.56119924319605,67.53133459467327,76.0711453294108,76.0711453294108,1.0,0.0,672.0,26812.0,76.0711453294108,205.56344050947497,78573.79367345377,148390.13599886813,0.08333333333333333 
 07/01  17:10:00,39.21666666666667,38541.04661353538,0.0,80.6,60.8,80.6,60.8,77.48100161836527,77.48100161836527,1.0,0.0,1260.0,26224.0,77.48100161836527,205.56344050947497,86005.15581836246,155821.2485151653,0.08333333333333333 
 07/01  17:15:00,39.125,39133.454871023314,0.0,80.6,60.8,80.6,60.8,78.21553155786889,78.21553155786889,1.0,0.0,0.0,27484.0,78.21553155786889,205.56344050947497,85687.94454504422,155505.1274457783,0.08333333333333333 
 07/01  17:20:00,39.03333333333333,39012.43578523109,0.0,80.6,60.8,80.6,60.8,78.61530132020019,78.61530132020019,1.0,0.0,0.0,27484.0,78.61530132020019,205.56344050947497,85288.2372838133,155105.96668988319,0.08333333333333333 
 07/01  17:25:00,38.94166666666666,77634.09538117917,0.0,80.6,60.8,80.6,60.8,78.9112108204629,78.9112108204629,1.0,0.0,0.0,27484.0,78.9112108204629,205.56344050947497,84890.65347107718,154708.67236995215,0.08333333333333333 
 07/01  17:30:00,38.849999999999997,77236.51156836833,0.0,80.6,60.8,80.6,60.8,79.0633751405559,79.0633751405559,1.0,0.0,0.0,27484.0,79.0633751405559,205.56344050947497,84481.90543732445,154300.10415170779,0.08333333333333333 
 07/01  17:35:00,38.758333333333329,76827.76353447889,0.0,80.6,60.8,80.6,60.8,79.17615665836326,79.17615665836326,1.0,0.0,0.0,27484.0,79.17615665836326,205.56344050947497,84430.03131412798,154248.35603304627,0.08333333333333333 
